building_id,year,temperature,humidity,energy_consumption,occupancy,smart_devices
1870,2019,27.927657349422446,69.39751475883455,400.1664810503828,89,49
1794,2023,22.156647265408893,62.562077056857184,625.2888995413658,95,8
1392,2015,29.91846385026787,36.58618753024118,509.3021288221432,375,35
1206,2021,25.187575493069893,30.22376623527478,591.759927025963,300,46
1014,2024,16.111123608156717,31.711330729890715,587.6415366464639,358,42
1857,2021,29.89248197522963,39.76253804171701,553.411446829727,45,37
1553,2018,21.118413551702858,34.57165143347426,531.2917988901172,253,10
1891,2023,19.31103800768224,51.33352459570288,523.843984438834,453,12
1460,2019,23.368187753668284,64.31980890909435,493.70230801855075,373,32
1690,2018,19.564613877312965,59.4700088365291,548.295673378408,479,19
1574,2021,16.296862606802286,38.624362523287616,520.6209208307838,51,35
1863,2018,15.021425146187651,45.971970241031435,451.29791369654936,65,12
1742,2017,21.743750293803934,50.315768381251104,560.971472865351,54,10
1240,2023,27.552951333398884,62.40823398013342,528.0500022919832,440,33
1563,2022,23.584727784451147,63.56486412424659,620.978818784381,222,38
1095,2015,29.988109484151614,66.38873247631105,318.95832166422554,466,11
1899,2021,19.302699684708,50.36981002011501,503.62205704652666,72,44
1733,2023,19.206825971400832,57.770989857434515,427.50970737400274,376,14
1484,2022,17.396241903509164,34.472014849357485,448.2377255579164,474,17
1406,2022,17.460953823980027,52.61155839815928,555.9748027589903,168,26
1230,2020,19.277798940150717,39.947672378845404,356.3939505163667,186,25
1748,2018,26.892600679102905,47.26867540106444,513.3135646249906,143,5
1654,2022,28.586351859546717,55.36202033226878,503.04395623947795,19,45
1170,2017,29.62630754561522,40.27943751415124,395.00504220693733,10,46
1540,2023,18.48434481144679,32.08740231187044,515.8072897091242,472,6
1035,2016,28.219463184211374,30.4093542563503,423.8446824573789,272,33
1524,2016,19.923826339160055,30.88638142178086,719.7483721054582,171,15
1159,2021,16.692608167753267,30.333989500550786,620.1966634518293,415,41
1838,2024,28.050373882802482,34.414202262315015,506.7259959524897,364,11
1698,2018,24.54158451965428,39.579548582805195,456.82514746091283,16,39
1242,2024,17.470963441215925,38.848860567291965,550.4050337735262,80,34
1085,2022,21.44746886269504,69.47186376719587,576.7475917814185,284,20
1795,2023,19.308865423156014,42.24024420835773,525.4532589787639,190,19
1577,2021,26.051918530652955,35.09683133437596,398.48524636255644,148,44
1681,2019,21.80124345936402,51.82250176671032,479.04122337970836,163,24
1556,2022,29.839199176595773,64.31829821590034,507.80130744555896,443,32
1573,2018,15.821174733893926,57.12241507150701,529.0275017459203,265,41
1952,2016,20.325228992043698,41.84328356541801,531.3363151141768,360,7
1645,2020,22.22850250664966,52.4646463916582,573.0832235194924,138,33
1795,2023,22.547003321224796,58.59423896801637,634.1720288720115,301,41
1027,2015,19.739037335784552,59.124179694709696,601.2563706696027,466,13
1619,2024,25.93860373646352,56.661538211907555,559.0319845707182,365,31
1555,2021,28.12120610233462,64.83241699102473,374.22960088871406,493,36
1339,2024,29.080789529667946,64.80421833376417,618.634323568271,399,43
1797,2023,27.07640065199289,53.15746237628013,581.8806352106977,493,35
1957,2024,27.758702959598992,47.19425476444849,474.420872153599,30,30
1330,2023,23.258179509299932,55.66281182260399,502.9739030956155,304,44
1639,2024,27.38832339640222,62.728480054818526,506.5580971370178,480,7
1505,2017,19.552558637219285,30.226084193647388,456.21776755696754,168,15
1347,2019,20.977181431638215,69.67988036059404,325.19654628639944,91,33
1472,2022,19.753695207278163,37.31575089316797,388.34573566524625,91,31
1230,2022,22.010810031718883,48.80995942639905,409.34927145021896,211,14
1189,2018,19.283694243579546,64.88118939371466,303.21698769074203,330,39
1224,2015,29.4241716338167,39.001615961767975,388.6733731207591,300,27
1384,2015,19.69266942008502,49.07180895601533,614.1199414908402,174,10
1376,2018,16.470668071664097,35.303287207247166,548.5918339459116,134,15
1282,2020,22.9022574907562,45.8030530155277,402.90151347843096,373,47
1957,2022,15.856486176677645,37.0854181917201,431.1776442172029,24,31
1632,2020,16.658147494628707,44.54510995084628,622.9183625940799,201,35
1627,2023,18.290840837943694,44.93856867170888,620.4467208253648,219,34
1972,2023,21.965253748232126,69.72683158393332,506.98879958694084,7,7
1744,2016,21.498763984635417,69.79252117215088,617.4797693381631,6,17
1258,2024,26.99537793004187,34.5914511464245,423.40959890539517,118,44
1358,2015,26.0921198082617,59.03875117313389,522.7359920120828,161,25
1709,2016,21.39477440986052,32.06981918676404,352.5649143975306,85,47
1455,2019,20.005563113634448,31.207680613487547,463.56798371510376,366,15
1410,2018,19.74703176092248,34.213355769798575,502.8076534494549,248,49
1648,2018,26.609926309410135,68.61942628031736,331.49411025824475,166,7
1317,2023,15.781086093319047,67.63454191578789,559.3116120400325,428,42
1676,2022,15.192324742659087,37.757112811227216,576.0201632625532,145,35
1224,2020,26.93316587889972,36.46689342214846,601.1119071444353,31,28
1818,2015,22.15719563983574,39.62140346063788,733.4246897312939,421,46
1233,2016,16.96321707830364,50.62187976300569,541.6714349258916,395,16
1683,2020,18.533489018917518,52.788185281416396,493.5917123431157,220,47
1663,2016,28.987559296460738,38.86373721757789,339.79169905005557,133,31
1974,2024,27.892544634373472,60.26491152359781,539.1952431600848,64,25
1826,2019,25.646775753359588,42.382126776106034,555.9432845408076,76,29
1373,2019,22.2333784550599,66.88525302117641,364.3987728400574,131,34
1671,2020,22.804854392870787,56.26890825826922,475.99126800328,312,34
1607,2020,29.62866802925938,47.45404777214446,501.1132592717344,319,14
1471,2020,29.486556658264305,61.59648006811381,552.952544432806,361,7
1232,2016,18.229035686787515,62.716585041866594,585.624141229655,38,17
1691,2024,27.16656849457977,41.61926422435775,446.3442716188805,54,31
1112,2017,17.95863999250525,43.58858175344338,520.1360828684485,130,22
1829,2020,18.203062168259272,67.43820614914414,557.3735482229865,218,49
1496,2022,25.14139551246865,36.58964153453088,481.8220767219893,2,28
1441,2015,21.075016478813225,31.68601667851737,457.85377026378023,246,18
1563,2015,28.9731661065978,48.16221290438197,571.2579446610061,140,43
1267,2016,16.33514602344013,62.048396009745154,482.2284133729855,296,48
1509,2020,22.672884612142397,60.86672425242983,380.29143184497,258,8
1806,2023,28.77782295664682,66.7812251565133,637.3042329384801,105,20
1385,2018,28.561704907192578,51.32802657476161,391.3708343002072,381,14
1386,2017,17.34793820123612,34.00258686266133,490.54934577309194,336,41
1112,2022,20.499565501446845,53.547558973440644,532.1763559463901,478,31
1612,2024,24.286821000700442,61.13582457412846,545.5208248101648,185,5
1624,2023,17.390923271571033,33.73312481079306,516.9616806717642,303,9
1951,2019,29.52033258068608,36.90629604390359,205.7874189319383,494,17
1080,2023,28.721239930914905,30.491626446226835,429.7486310176662,244,49
1698,2016,17.504252685517038,53.74610317787241,529.6290348483435,164,7
1112,2017,16.817331918914782,65.46937567783618,489.0906791723746,132,21
1001,2021,16.28112724212398,56.82653264008398,551.1666300165901,203,23
1641,2021,28.641654960549467,69.28160350363927,602.1494986407439,408,41
1219,2020,17.90435714693191,32.52134609999046,550.6687379519185,210,9
1565,2020,21.24427392816532,66.12004340605985,427.09842775189475,347,46
1854,2016,21.732770484780044,62.562731495467226,446.14973477773367,101,48
1996,2024,23.985165663203514,42.5696608199802,663.1440401798264,446,28
1735,2020,16.076030156211374,68.94106207349007,482.08908491461943,386,47
1224,2018,18.40137926100774,41.517509926856604,490.4591818233352,271,37
1384,2017,28.97235580378389,65.57218895312874,550.9875982906759,459,25
1402,2016,28.626151609028543,65.22994308296758,623.7221642884383,475,7
1637,2015,26.71935971108538,60.3063046641189,409.8735774420118,49,8
1129,2019,15.291018684273231,52.53881895251408,450.38832218184757,368,36
1052,2016,19.90510152744153,34.80010998467552,339.6038248573391,239,28
1683,2016,24.41938103014362,51.27886937985993,470.36281062467503,215,39
1729,2021,19.127853176602137,44.27185022619739,556.7593364608962,291,22
1671,2022,28.64380042580666,61.688681326214066,463.5759517948722,372,7
1709,2024,24.508341927486626,60.32516825987379,675.9812923173678,350,43
1415,2022,16.078600759746685,66.4245002949042,511.62017190958096,431,30
1246,2018,28.635083832535546,30.593206497268316,489.77342550160097,280,28
1835,2015,29.366499872643338,62.364128672921844,464.7863784178958,467,5
1438,2021,16.16568627587588,67.53848212498676,364.0143975528098,316,38
1202,2015,22.985403522919725,61.57201796432601,490.96676944898417,477,16
1183,2018,19.55046423321256,35.20777839481467,535.8386613128175,77,21
1122,2022,20.892586147221035,33.25116419363551,488.19302440778546,304,25
1400,2016,17.69476826933013,30.833809592308032,523.1113271049512,151,25
1766,2020,23.671081530186186,55.14980903312284,432.93237635949015,396,7
1293,2020,29.36969029873336,55.186906074395495,375.5277203081234,497,48
1279,2023,22.546089004074137,69.47654856872849,489.3791308281001,496,32
1836,2019,16.24371872091722,45.92172696416383,522.0606922958882,297,29
1883,2024,24.300020002161126,43.27625139589987,483.13089650178733,157,48
1609,2018,20.103344916768854,54.9769970873757,520.3515603718548,198,10
1197,2019,27.83887784386947,63.024346900303755,577.6642489337789,435,46
1981,2024,21.520172224747053,67.47095798092008,577.2834049266402,384,34
1906,2019,17.892594134133684,62.12496664716154,585.7371365175636,407,36
1510,2022,17.866584340367176,47.066959224632186,600.5326025666313,287,26
1751,2024,26.531462710817408,55.39656941248256,549.7081941003202,493,42
1143,2022,18.9838139746104,64.25197306864467,535.632582957306,405,18
1608,2016,26.508500912388342,49.62438753246958,694.2961434844482,24,38
1200,2021,18.08830966149899,38.667465748215704,578.3619830540829,456,47
1123,2022,19.82529553051964,36.788937589914916,415.48330021599617,492,30
1186,2020,21.98230458659549,30.00630978312227,313.6953143177525,9,44
1325,2019,29.147937745401762,58.72951979925137,475.8847507738347,406,17
1463,2023,28.97597137130737,34.44388835383962,562.4742026481505,132,34
1348,2017,18.103078131334318,39.753563987837616,595.8950107450239,77,23
1770,2024,20.373285618646094,41.91505326091173,374.9525856396513,226,46
1659,2018,17.240990826806584,52.41519440547073,572.9421938350335,131,45
1763,2023,22.649776189702457,45.91829109183077,613.4686019927561,485,43
1954,2020,21.908738260419998,56.986959680926475,560.8736896091872,376,7
1931,2022,28.51140243676099,32.225546373148106,541.5725509979787,412,35
1402,2021,28.95008066686609,34.957567770577576,486.7189391197524,90,16
1345,2016,20.753510865109384,49.96846014133067,453.99979358881944,498,19
1962,2017,22.37606914528484,43.47859151387319,578.5546319898028,117,49
1510,2015,28.443543737191995,41.83253451005439,558.3346949741521,110,42
1146,2023,27.100617116175922,32.681123161500906,467.2862953361727,377,44
1147,2021,15.05484467016974,65.82876698992006,754.210634866988,354,18
1863,2015,19.800893462753738,57.67274344500203,349.0201091516473,271,39
1710,2017,21.326613629041887,34.86472627278597,476.7868747197678,392,20
1819,2018,18.445744255248474,32.60183830948562,422.8602784556606,432,28
1488,2018,17.99357423843908,68.99490133724973,538.4175881337665,227,21
1928,2019,15.566767598935195,57.2469020175802,305.10363617814244,472,22
1935,2017,24.650545876046408,46.69824284374966,626.9266272924928,244,46
1639,2017,18.937654357247485,58.069241630231396,600.5450335078078,308,21
1550,2015,15.785207676469696,60.25327145920636,526.7354437426252,55,20
1337,2021,18.464689657920953,61.19848809555117,468.9676084194603,37,25
1871,2024,27.028709292541897,49.11509222612231,571.6309850566015,388,28
1640,2015,27.7723377246982,47.19531032499392,532.8706398625092,55,38
1778,2016,22.24599367789954,30.441123370756014,595.2016545329308,12,40
1987,2018,21.241060056130294,67.06228460567351,487.75471864622546,403,47
1952,2018,29.667805402526724,54.13231513555772,481.85257976439317,463,31
1472,2019,18.008469893821047,38.126157487598725,607.7737417692206,185,43
1945,2016,18.23038924281913,66.78413677685747,563.366202129241,478,21
1150,2018,19.378007655545996,66.59727607081186,482.5986884673843,237,29
1414,2015,17.591359774216308,69.56736657464384,536.7838193398896,293,42
1989,2016,20.690483973062797,64.96226252555915,518.4814167612249,204,46
1297,2015,28.662513404846308,69.91137551280259,546.7203692827762,211,25
1610,2024,24.230217609428614,39.787447524930904,626.9450723423593,226,8
1262,2024,21.179198229183953,63.689983407969365,465.01295966770624,7,29
1763,2018,29.016161918568223,62.92113235183058,435.544706810901,220,34
1143,2018,15.726963487137334,39.23761436882935,527.37919252862,311,37
1345,2021,18.15414266852792,33.93750196003963,446.3446245862973,28,43
1623,2024,23.488329076526384,69.17682054710399,408.9081936452963,477,30
1571,2023,24.23328934789769,41.840982060824416,599.3551027312657,293,29
1880,2023,15.593362598439198,64.83567161871224,471.2793820216731,212,20
1001,2019,21.04558136860698,30.165086186984155,313.19371586923796,189,28
1896,2024,24.73730947246309,30.840992288784086,584.7415713150099,75,9
1303,2015,25.471058196051025,48.63485234785473,456.18484943792134,242,46
1253,2015,24.57209853774404,39.54858735740254,557.7832288639925,114,43
1651,2020,19.808448365413867,57.59365133743857,608.3441303347885,167,17
1452,2016,16.402801853968644,52.62257302271817,518.9647397011988,106,34
1036,2022,21.40668669629001,33.09943189801966,296.45205714488225,151,11
1159,2023,16.931316560520834,36.50513185262868,303.63298761389285,436,21
1008,2018,29.214354877810006,45.52197080233657,432.75918142057344,366,31
1232,2019,22.127562990339424,37.424162558217326,494.3143400135233,84,39
1098,2022,19.758887615353014,61.68889388975714,620.0141587526417,212,9
1658,2017,26.4945610667835,46.6428094221312,529.1333643318799,267,46
1815,2019,22.46922888873396,33.73727467369997,761.7273338971959,322,9
1207,2017,19.65051036018675,49.373716090885,350.8573262343974,269,28
1130,2024,27.179516135862023,33.633527242456566,512.1291830900082,461,11
1403,2017,28.00728226501683,35.15749221679269,455.4529113233128,425,11
1151,2017,25.095122494330155,39.584393281128214,523.4637995941334,177,18
1053,2021,15.70446633611501,64.3811082098996,675.1674453777894,271,19
1119,2021,23.494843202497982,66.98450129331889,681.4913935166348,312,9
1672,2021,26.449423679959224,63.05030917328276,505.44603692964444,182,41
1919,2024,17.04754518125373,43.36308869671389,586.151388816879,159,8
1627,2022,18.430061270769052,40.897857644353266,521.5550000645292,189,34
1586,2019,28.237426576022045,51.96622763160957,392.4706096669589,186,24
1624,2019,15.30182582779611,58.87412642132449,501.4320402204859,471,30
1967,2018,26.29090706738964,69.73491152640699,449.48905845884906,444,13
1419,2021,22.106599387716344,35.26282847515705,493.7230575506589,309,34
1421,2024,21.701582382594104,31.971679960952176,414.7913115879706,470,48
1103,2018,15.106447987423307,57.77423555981084,515.514701868247,246,26
1851,2016,27.29097346449739,63.28903134015622,530.5650252976891,317,44
1253,2018,20.397373509548498,63.85395119465693,570.425309502092,464,45
1226,2022,23.11148446950814,57.138541963086425,530.9859944367681,384,48
1111,2023,25.15951029503489,68.16063216476749,663.4608848829265,42,34
1509,2017,25.539443646568735,50.44019054178348,719.2202440084336,285,24
1472,2021,29.339700882391085,66.5525919334485,459.5468259748408,468,32
1098,2023,22.970099298549137,68.71248547966093,597.0067788682525,476,11
1152,2018,20.995793264616413,63.88629828012431,711.4600177908337,411,8
1860,2024,29.30555439737562,42.390342530344824,599.6122660252315,300,32
1913,2017,24.631653525382816,37.84862604681181,571.7323493926789,477,39
1895,2019,19.472255344148333,51.92480259927274,317.8143098229634,389,37
1877,2015,16.896963681053567,48.12059001520754,444.1924067714105,436,11
1337,2017,27.63831752197772,65.11033368770933,458.7896050026761,369,13
1705,2022,20.432724041912273,34.00126684268615,638.719071318634,362,38
1821,2022,24.907045820466468,40.309602452460744,426.9390458618572,486,43
1162,2018,22.062246290488474,60.07195778074834,491.4625320027307,437,46
